Gene	t1_gene_score	t1_SIEG_score
LYPD1	0.0	-0.5427651442841681
LYPD2	-0.3262584968826702	-2.1560867945556117
LYPD3	-0.21873286498526004	-1.6243813169766033
LYPD4	0.0	-0.5427651442841681
LYPD5	-0.19996051326504127	-1.5315535692056979
LYPD6	-0.023234184710868043	-0.6576562921886756
LYPD6B	-0.04603430813122253	-0.770401042423172
LYPLA1	0.3760187468315764	1.3166168824450233
LYPLA2	0.4322286125531394	1.5945700827261504
LYPLA2P1	0.20639106026276982	0.4778218109243886
LYPLAL1	0.0	-0.5427651442841681
LYRM1	0.08895005722345933	-0.10291436803573109
LYRM2	0.1447927127222195	0.17322300765137197
LYRM4	0.2798807609457687	0.8412223853667083
LYRM5	0.48971430942790917	1.8788321639750565
LYRM7	0.12636700525699415	0.082109387441485
LYSMD1	0.06379423810651343	-0.22730784130755874
LYSMD2	0.0	-0.5427651442841681
LYSMD3	0.8405553911968279	3.613712691013111
LYSMD4	0.010475742591049914	-0.49096345180322293
LYST	0.029270636704015987	-0.39802423373923485
LYVE1	-0.16961623335879694	-1.381503580615681
LYZ	-0.40169077721025437	-2.5290932668609165
LYZL1	0.0	-0.5427651442841681
LYZL2	0.0	-0.5427651442841681
LYZL4	0.0	-0.5427651442841681
LYZL6	0.0	-0.5427651442841681
LZIC	0.3599525399212871	1.237170799986574
LZTFL1	0.08715372603894671	-0.1117970791948957
LZTR1	0.01702055452624901	-0.45859989072236357
LZTS1	-0.04272916625509189	-0.7540573854857163
LZTS2	0.0	-0.5427651442841681
M6PR	0.04762648478084477	-0.3072560625057018
MAB21L1	-0.04284635625862576	-0.7546368804925991
MAB21L2	-0.05616869241863853	-0.8205147459413331
MACC1	-0.1247172713449855	-1.1594818764034933
MACF1	1.0099503165399073	4.451356777261647
MACROD1	0.1397035383115097	0.14805745537532441
MACROD2	0.0	-0.5427651442841681
MAD1L1	0.3828614033158441	1.3504532605222799
MAD2L1	2.0576014191864074	9.631906010399877
MAD2L1BP	0.11247059415769206	0.013392768252134157
MAD2L2	0.7280199744929899	3.057234236274469
MADCAM1	0.0	-0.5427651442841681
MADD	0.0	-0.5427651442841681
MAEA	0.0	-0.5427651442841681
MAEL	0.0	-0.5427651442841681
MAF	-0.04787877033245481	-0.7795217575333919
MAF1	0.13755690623382805	0.13744253487767857
MAFA	0.0	-0.5427651442841681
MAFB	-0.06375433455844098	-0.8580251274709696
MAFF	0.03319156302628377	-0.37863557295254374
MAFG	0.0	-0.5427651442841681
MAFK	0.0	-0.5427651442841681
MAG	0.0	-0.5427651442841681
MAGEA1	0.0	-0.5427651442841681
MAGEA10	-0.07382024866896467	-0.9078002515503304
MAGEA11	-0.13442785427693604	-1.2074999167934304
MAGEA12	-0.07382024866896467	-0.9078002515503304
MAGEA2	-0.07382024866896467	-0.9078002515503304
MAGEA3	-0.07382024866896467	-0.9078002515503304
MAGEA4	-0.13442785427693604	-1.2074999167934304
MAGEA5	0.0	-0.5427651442841681
MAGEA6	-0.13442785427693604	-1.2074999167934304
MAGEA8	0.0	-0.5427651442841681
MAGEA9B	-0.13442785427693604	-1.2074999167934304
MAGEB1	0.0	-0.5427651442841681
MAGEB10	0.0	-0.5427651442841681
MAGEB16	0.0	-0.5427651442841681
MAGEB18	0.0	-0.5427651442841681
MAGEB2	0.0	-0.5427651442841681
MAGEB3	0.0	-0.5427651442841681
MAGEB4	0.0	-0.5427651442841681
MAGEB6	0.0	-0.5427651442841681
MAGEC1	0.0	-0.5427651442841681
MAGEC2	0.0	-0.5427651442841681
MAGEC3	0.0	-0.5427651442841681
MAGED1	0.0	-0.5427651442841681
MAGED2	-0.057156393821685025	-0.8253988488007643
MAGED4	0.0	-0.5427651442841681
MAGED4B	0.0	-0.5427651442841681
MAGEE1	0.09464077357359527	-0.07477423994420229
MAGEE2	0.14687572393846957	0.18352332817955433
MAGEF1	0.0	-0.5427651442841681
MAGEH1	0.1524474530036039	0.21107507385396826
MAGEL2	0.0	-0.5427651442841681
MAGI1	0.2468981504503788	0.6781260672535937
MAGI2	0.5279604112191321	2.0679560171400366
MAGI3	0.0394367421286342	-0.34775367178548205
MAGIX	0.12782123750356872	0.08930044726165376
MAGOH	1.273416124425217	5.754173703192884
MAGOHB	1.0860447769557586	4.827637676081472
MAGT1	0.04218699551899736	-0.3341538931412465
MAK	0.0	-0.5427651442841681
MAK16	0.1780055207874686	0.3374576339674676
MAL	0.019267268116983448	-0.4474900753075195
MAL2	0.032669043517347035	-0.3812193892960611
MALAT1	0.17355430003658023	0.3154467104937159
MALL	-0.06308869736077094	-0.8547336058324901
MALT1	0.0	-0.5427651442841681
MAMDC2	-0.06590721206276662	-0.8686709310938557
MAMDC4	0.02766321838588051	-0.40597278618604965
MAML1	0.8955152936938595	3.8854849251234023
MAML2	0.8000232545301653	3.4132845818883277
MAML3	0.0	-0.5427651442841681
MAMLD1	0.0	-0.5427651442841681
MAMSTR	0.0	-0.5427651442841681
MAN1A1	-0.014804843784452404	-0.6159738889898523
MAN1A2	1.2072328253389462	5.426902688575694
MAN1B1	0.15853639222445243	0.24118438155336153
MAN1C1	0.06999764933426196	-0.19663247887289761
MAN2A1	0.9878423467801551	4.342034670411564
MAN2A2	0.25417205395212483	0.7140949266502957
MAN2B1	-0.14189335812226703	-1.244416224258025
MAN2B2	0.05255438972211439	-0.28288797459935366
MAN2C1	0.2617457736939697	0.7515463528946846
MANBA	0.0	-0.5427651442841681
MANBAL	0.04976934910113601	-0.2966597732609704
MANEA	0.5117532298481605	1.9878128274744888
MANEAL	0.0	-0.5427651442841681
MANF	0.34167440522996634	1.1467869151043664
MANSC1	0.0	-0.5427651442841681
MAOA	-0.0066250612280309845	-0.5755255315711851
MAOB	-0.1632385771327149	-1.3499665908795122
MAP1A	0.04444230515131074	-0.32300157100207655
MAP1B	-0.04979215653609224	-0.7889832962125487
MAP1D	0.0	-0.5427651442841681
MAP1LC3A	0.0	-0.5427651442841681
MAP1LC3B	0.06915426933711882	-0.20080292415416245
MAP1LC3B2	0.0	-0.5427651442841681
MAP1LC3C	-0.048785269506829196	-0.7840043219966779
MAP1S	0.1998552689718499	0.44550285619356783
MAP2	0.0	-0.5427651442841681
MAP2K1	0.05528899966792636	-0.26936555151220065
MAP2K2	0.8617547926844271	3.718542001880194
MAP2K3	-0.02582442114423389	-0.6704648000350593
MAP2K4	-0.021488879442410434	-0.649025900021608
MAP2K5	0.0	-0.5427651442841681
MAP2K6	-0.02582442114423389	-0.6704648000350593
MAP2K7	0.3370732295332053	1.1240344766568953
MAP3K1	0.012980812558878188	-0.4785760851808739
MAP3K10	0.16361749184372304	0.2663100046444998
MAP3K11	0.0916940160308128	-0.08934571559095396
MAP3K12	0.11495374636574998	0.02567175334051294
MAP3K13	0.19144951114788306	0.40393706951239766
MAP3K14	0.0	-0.5427651442841681
MAP3K15	0.0	-0.5427651442841681
MAP3K2	1.4070327627013786	6.414897078758923
MAP3K3	0.09809203975127304	-0.05770801025670547
MAP3K4	0.041092644776511554	-0.33956536828354117
MAP3K5	0.059638870268506124	-0.24785579626337928
MAP3K6	0.0815890001043009	-0.1393141949603731
MAP3K7	0.8221212214820305	3.5225572256694577
MAP3K8	-0.04142909321637318	-0.7476286303717817
MAP3K9	0.03445867094755191	-0.37236982765504273
MAP4	0.0	-0.5427651442841681
MAP4K1	-0.493720449725346	-2.98417248948537
MAP4K2	0.0	-0.5427651442841681
MAP4K3	0.057802565164152886	-0.2569361751950043
MAP4K4	0.0	-0.5427651442841681
MAP4K5	0.5712497611682849	2.282018321007823
MAP6	0.48454137122438395	1.8532524065771525
MAP6D1	0.0	-0.5427651442841681
MAP7	-0.007279067122543614	-0.5787595373644558
MAP7D1	0.030906781972194902	-0.3899336288680566
MAP7D2	0.0	-0.5427651442841681
MAP7D3	0.0	-0.5427651442841681
MAP9	0.17164865911325494	0.3060234715938273
MAPK1	0.4578382280391127	1.7212075420212134
MAPK10	-0.025886453922684696	-0.6707715470637418
MAPK11	-0.023018059676178787	-0.6565875715240449
MAPK12	-0.023018059676178787	-0.6565875715240449
MAPK13	-0.020733254891978026	-0.6452893982650648
MAPK14	-0.015047430790078059	-0.6171734619419436
MAPK15	0.0	-0.5427651442841681
MAPK1IP1L	0.041361730341269824	-0.338234762118344
MAPK3	-0.010443110610164869	-0.5944054742818182
MAPK4	0.0	-0.5427651442841681
MAPK6	0.1734421576089706	0.3148921753379873
MAPK7	0.0	-0.5427651442841681
MAPK8	0.8573464485635436	3.696743099843856
MAPK8IP1	0.24290406540303147	0.6583756425398177
MAPK8IP2	0.0	-0.5427651442841681
MAPK8IP3	0.1197579730994257	0.049428262600221914
MAPK9	0.15013249465002168	0.19962779365438454
MAPKAP1	0.0563276429042339	-0.264229545443229
MAPKAPK2	0.0	-0.5427651442841681
MAPKAPK3	0.0	-0.5427651442841681
MAPKAPK5	0.3940304943140769	1.40568350431201
MAPKBP1	-0.07511425773892788	-0.9141990208334797
MAPKSP1	0.2916512309748118	0.8994263994021053
MAPRE1	-0.224380739111723	-1.6523095937672225
MAPRE2	0.21244392624878178	0.5077527394204409
MAPRE3	0.0	-0.5427651442841681
MAPT	0.071541482765741	-0.18899834850321806
MARCH1	-0.4114699440842189	-2.577450449248899
MARCH10	0.0	-0.5427651442841681
MARCH11	-0.04787877033245481	-0.7795217575333919
MARCH2	1.062943863441481	4.713405543371576
MARCH3	0.0	-0.5427651442841681
MARCH4	0.02666504489665126	-0.4109086726573211
MARCH5	-0.039398664380559945	-0.737588325425085
MARCH6	0.6384149078325938	2.614144491797345
MARCH7	0.41721832591442276	1.520345439866564
MARCH8	1.1477463855554426	5.1327470968676625
MARCH9	0.0	-0.5427651442841681
MARCKS	0.0	-0.5427651442841681
MARCKSL1	0.0	-0.5427651442841681
MARCO	-0.16610395420659538	-1.364135646746723
MARK1	0.0	-0.5427651442841681
MARK2	-0.06540565614247296	-0.8661907779859274
MARK3	0.03939448136288218	-0.34796264782440894
MARK4	0.0879646763943925	-0.10778699584614995
MARS	0.5203760293488322	2.0304518675402754
MARS2	0.7374900293504278	3.1040628849586973
MARVELD1	-0.16221347880253328	-1.3448975632663132
MARVELD2	-0.042931601902706285	-0.7550584132480691
MARVELD3	0.05595458302484757	-0.2660742961118317
MAS1	-0.05616869241863853	-0.8205147459413331
MAS1L	-0.04787877033245481	-0.7795217575333919
MASP1	-0.17334894894124075	-1.3999615546485469
MASP2	-0.5028448461473286	-3.02929188540577
MAST1	0.2097818827258633	0.4945891513743838
MAST2	0.0	-0.5427651442841681
MAST3	0.0	-0.5427651442841681
MAST4	0.11209722044541061	0.01154646570546818
MASTL	1.8864991719603796	8.785819356726858
MAT1A	-0.4666121366502295	-2.8501240928787066
MAT2A	0.0	-0.5427651442841681
MAT2B	0.04355270281190529	-0.32740058199491845
MATK	-0.17901003580059377	-1.4279551673253865
MATN1	0.0	-0.5427651442841681
MATN2	0.0	-0.5427651442841681
MATN3	-0.1374534319719831	-1.2224611516628263
MATN4	0.0	-0.5427651442841681
MATR3	0.5157395093868332	2.0075246545846577
MAVS	-0.06270204166780949	-0.8528216249749317
MAX	0.0	-0.5427651442841681
MAZ	0.694595475126878	2.891952813745802
MB	0.0038968858190653044	-0.5234953618245415
MBD1	0.0	-0.5427651442841681
MBD2	0.0	-0.5427651442841681
MBD3	0.8431494565895485	3.6265401327511304
MBD3L1	0.0	-0.5427651442841681
MBD3L2	0.0	-0.5427651442841681
MBD3L5	0.0	-0.5427651442841681
MBD4	0.02981003140406543	-0.3953569709523766
MBD5	0.5111354117160545	1.9847577672140495
MBD6	0.0	-0.5427651442841681
MBIP	-0.005173202881266457	-0.5683462104919095
MBL1P	0.04218699551899736	-0.3341538931412465
MBL2	-0.505480617429493	-3.0423255593646394
MBLAC1	0.7888151874318866	3.3578616044636176
MBLAC2	0.16449706894893107	0.2706594416721138
MBNL1	-0.015384162105704369	-0.6188385708265091
MBNL2	0.0	-0.5427651442841681
MBNL3	0.264302988391938	0.764191570953506
MBOAT1	-0.02465953276043561	-0.6647045220110747
MBOAT2	-0.4364031189701836	-2.700742964962281
MBOAT4	0.0	-0.5427651442841681
MBOAT7	0.17175577539328368	0.3065531528598115
MBP	0.006968339726281705	-0.50830727282864
MBTD1	0.21861450661274498	0.5382657559120904
MBTPS1	0.05255438972211439	-0.28288797459935366
MBTPS2	0.11284339066682847	0.015236216576337265
MC1R	-0.0014301507494220364	-0.5498371230655338
MC2R	-0.042652225339685414	-0.7536769189360234
MC3R	-0.05616869241863853	-0.8205147459413331
MC4R	-0.05616869241863853	-0.8205147459413331
MC5R	-0.05616869241863853	-0.8205147459413331
MCAM	-0.036920335521076444	-0.7253331914019083
MCART1	0.0	-0.5427651442841681
MCART2	0.0	-0.5427651442841681
MCART3P	0.0	-0.5427651442841681
MCART6	0.00771001533738272	-0.5046397474391086
MCAT	0.5175706557889379	2.016579524154521
MCC	0.0	-0.5427651442841681
MCCC1	0.0	-0.5427651442841681
MCCC2	0.03631779195780008	-0.36317662593013406
MCCD1	0.19399860384163864	0.41654212492299614
MCEE	0.03209129636057065	-0.38407630185256475
MCF2	0.0	-0.5427651442841681
MCF2L	-0.06281501216383154	-0.8533802548614042
MCF2L2	0.0	-0.5427651442841681
MCFD2	0.31300141535095755	1.0050013193518839
MCHR1	-0.05616869241863853	-0.8205147459413331
MCHR2	-0.05616869241863853	-0.8205147459413331
MCL1	0.02417110508368453	-0.4232410015718998
MCM10	1.9728095742874352	9.212617254860845
MCM2	1.883543321852513	8.771202919087555
MCM3	1.8939018321901575	8.82242490763945
MCM3AP	0.0	-0.5427651442841681
MCM3APAS	0.5679844369083107	2.2658715589338607
MCM4	2.155461412905375	10.115815695728363
MCM5	1.5202895057244536	6.974942433298965
MCM6	2.0138163380551974	9.415392356279549
MCM7	1.9813243366335185	9.254722060011076
MCM8	2.1307918611815597	9.993826775044912
MCM9	0.48973252717344273	1.8789222492404802
MCOLN1	0.006555117139798762	-0.5103506248072823
MCOLN2	-0.21780243312659942	-1.6197804073419977
MCOLN3	0.0	-0.5427651442841681
MCPH1	0.08826614612721337	-0.1062962526118477
MCRS1	0.5593721252114899	2.2232843802025015
MCTP1	-0.09730681358091145	-1.0239393989594965
MCTP2	-0.12206863969831662	-1.1463846089913232
MCTS1	0.14708573939491304	0.18456183747819108
MDC1	0.3577331534033815	1.226196114717472
MDFI	-0.007023227621720335	-0.5774944319047771
MDFIC	-0.023975614776480463	-0.6613226033757981
MDGA1	0.0	-0.5427651442841681
MDGA2	-0.05978522410224312	-0.8383982000729512
MDH1	0.27684269568942704	0.8261994005254704
MDH1B	0.1258375287612452	0.07949116936574604
MDH2	0.6798809015264822	2.819190447735857
MDK	0.0	-0.5427651442841681
MDM1	0.022880879048752353	-0.42962106405544803
MDM2	0.21038577017600665	0.49757532554901035
MDM4	0.3748187848088099	1.310683168137718
MDN1	1.4558003200596614	6.656048671341863
MDP1	0.5866768634839089	2.358304083385069
MDS2	-0.10885390924404456	-1.0810388449787907
ME1	0.010862737939317206	-0.48904979137788696
ME2	0.0	-0.5427651442841681
ME3	0.0	-0.5427651442841681
MEA1	0.871741775904643	3.7679268191463207
MEAF6	-0.05398893155303943	-0.8097360062901474
MECOM	-0.1461848335219475	-1.2656372200023953
MECP2	0.08854598465588312	-0.10491247391735635
MECR	0.33820567696496173	1.12963433681963
MED1	1.2384675117204367	5.581355664544682
MED10	0.1586206772076187	0.2416011639189831
MED11	0.5572569677429567	2.212825099079334
MED12	0.5773358612645196	2.3121135894676224
MED12L	0.04166056332378728	-0.3367570573991809
MED13	0.757526969471737	3.2031439192053726
MED13L	1.0570651022766875	4.6843355490126335
MED14	1.0719256987308867	4.7578199861218025
MED15	0.21887780819373767	0.5395677607494356
MED16	0.5647039417990434	2.249649778247812
MED17	0.18483325549192997	0.3712202250609299
MED18	0.0	-0.5427651442841681
MED19	0.030264145062934268	-0.39311141595676047
MED20	0.2401355813274823	0.6446857146446326
MED21	-0.051190299773373554	-0.7958970004576146
MED22	0.0	-0.5427651442841681
MED23	0.5302143936078465	2.079101776167889
MED24	0.03716765508781347	-0.3589741220857326
MED25	0.2642563717204522	0.7639610553160889
MED26	0.20492563378405465	0.4705753965395321
MED27	0.6155088525390129	2.5008759170918755
MED28	0.0	-0.5427651442841681
MED29	0.09687157284738432	-0.06374311952833166
MED30	0.5925658504172058	2.3874246433350224
MED31	0.07146463031723463	-0.18937837759130735
MED4	0.12397839228227703	0.07029789114927884
MED6	0.7750900910492425	3.289992122571947
MED7	0.5693952948943503	2.272848136574242
MED8	0.5510989963938275	2.1823744331373702
MED9	0.09394572625950132	-0.07821119220906252
MEF2A	0.5842756106351926	2.3464300839471233
MEF2B	-0.020253114882671217	-0.6429151450898141
MEF2C	-0.21824567313916263	-1.6219721930437259
MEF2D	0.0	-0.5427651442841681
MEFV	-0.4137819102556797	-2.5888829333520005
MEG3	0.0	-0.5427651442841681
MEG8	-0.013909265803973433	-0.6115453289394065
MEGF10	0.0	-0.5427651442841681
MEGF11	0.0	-0.5427651442841681
MEGF6	0.0	-0.5427651442841681
MEGF8	0.0	-0.5427651442841681
MEGF9	-0.05869931767835995	-0.8330284813972425
MEI1	-0.46518144109717835	-2.8430494200878416
MEIG1	0.0	-0.5427651442841681
MEIS1	0.0	-0.5427651442841681
MEIS2	0.0	-0.5427651442841681
MEIS3	-0.0678682515255204	-0.8783681112516958
MEIS3P1	0.10347846334845474	-0.03107258500373078
MELK	1.8995256283018636	8.850234120611427
MEMO1	1.291199169073273	5.842109408201572
MEN1	0.057421187920284035	-0.258822054552426
MEOX1	-0.06537453902599615	-0.8660369063835454
MEOX2	-0.05679883140782329	-0.8236307318348668
MEP1A	-0.24814847861371628	-1.7698391265853894
MEP1B	-0.14771112035013864	-1.2731845838503029
MEPCE	0.0	-0.5427651442841681
MEPE	0.0	-0.5427651442841681
MERTK	0.0	-0.5427651442841681
MESDC1	0.0	-0.5427651442841681
MESDC2	0.0618372425971435	-0.23698502444582936
MESP1	0.19119854761972102	0.4026960753397373
MESP2	0.0	-0.5427651442841681
MEST	0.0	-0.5427651442841681
MESTIT1	0.0	-0.5427651442841681
MET	-0.03636300424551864	-0.7225772337124626
METAP1	0.5163631320587891	2.0106084178211088
METAP2	0.3371937759242036	1.124630568725969
METRN	0.19800784106418362	0.4363674759069801
METRNL	0.0	-0.5427651442841681
METT10D	0.054612952892324644	-0.27270854766431823
METT11D1	0.04656088267769644	-0.31252537797184343
METT5D1	0.0	-0.5427651442841681
METTL1	0.27914662753125696	0.8375921555240036
METTL10	0.0	-0.5427651442841681
METTL11A	0.8879689276918566	3.84816876089096
METTL11B	-0.02783737360010472	-0.6804186857086986
METTL12	0.0	-0.5427651442841681
METTL13	0.3005298890936532	0.9433306394612887
METTL14	0.7481216655537263	3.156635458634102
METTL2A	0.4349878636392223	1.6082143542416705
METTL2B	0.7535154290421107	3.183307179050271
METTL3	0.0	-0.5427651442841681
METTL4	0.08228854772063884	-0.13585498906805987
METTL5	0.4375285391002136	1.6207777871229438
METTL6	0.3176520579603695	1.0279983676468052
METTL7A	1.0274368241508784	4.537826130814028
METTL7B	-0.2569229207768449	-1.8132280272457173
METTL8	0.5903660510637662	2.376546814996245
METTL9	-0.2533125725283766	-1.795375149696391
MEX3A	0.0771290433931211	-0.16136831704506902
MEX3B	0.0	-0.5427651442841681
MEX3C	0.3174987888011104	1.02724046415827
MEX3D	0.0	-0.5427651442841681
MFAP1	0.0	-0.5427651442841681
MFAP2	-0.09167736831217857	-0.9961022513668897
MFAP3	0.6503029348039143	2.6729298153217758
MFAP3L	0.0	-0.5427651442841681
MFAP4	-0.15882487870563544	-1.3281412122358502
MFAP5	-0.12451272956978715	-1.15847043401206
MFF	0.0	-0.5427651442841681
MFGE8	-0.04589327272519398	-0.7697036338463082
MFHAS1	0.8408160615677004	3.6150016847310718
MFI2	0.0	-0.5427651442841681
MFN1	1.0320101069170262	4.560440640995177
MFN2	0.12199934977855326	0.06051168742256585
MFNG	-0.4186351756846515	-2.6128819349592747
MFRP	-0.17771608752811874	-1.4215566986808565
MFSD1	0.0	-0.5427651442841681
MFSD10	0.0016358516206463336	-0.5346759914760821
MFSD11	0.0	-0.5427651442841681
MFSD2A	0.0	-0.5427651442841681
MFSD2B	0.9052845007258952	3.93379285690559
MFSD3	0.5478798733312654	2.166456132215426
MFSD4	0.0	-0.5427651442841681
MFSD5	0.23190149493085638	0.6039688291663688
MFSD6	-0.011665895803557008	-0.6004520473059082
MFSD6L	-0.006261193842860113	-0.573726237036536
MFSD7	0.0	-0.5427651442841681
MFSD8	0.1438843332447808	0.16873114524283178
MFSD9	0.5438686441857303	2.146620931334761
MGA	0.9067674173531483	3.9411257586480857
MGAM	-0.17199117295847932	-1.3932474631838414
MGAT1	0.07964888350671698	-0.1489079132568769
MGAT2	0.01974242689637097	-0.445140453907841
MGAT3	-0.007021600088457862	-0.5774863838855716
MGAT4A	-0.050371900858957874	-0.791850084592431
MGAT4B	-0.08417237755177084	-0.9589906843286611
MGAT4C	-0.1822319599017106	-1.4438873191544697
MGAT5	1.3316796592721492	6.042282129756574
MGAT5B	0.03974089449343796	-0.34624966315487876
MGC12916	0.0	-0.5427651442841681
MGC12982	0.07143850946686114	-0.1895075430654136
MGC14436	0.0	-0.5427651442841681
MGC15885	0.0	-0.5427651442841681
MGC16025	0.12187642231318004	0.05990382113496099
MGC16121	0.0	-0.5427651442841681
MGC16142	0.0	-0.5427651442841681
MGC16275	0.0	-0.5427651442841681
MGC16384	0.32437545506787124	1.0612450178353696
MGC16703	-0.05616869241863853	-0.8205147459413331
MGC21881	0.0	-0.5427651442841681
MGC23270	0.0	-0.5427651442841681
MGC23284	0.15206982944674113	0.2092077561725584
MGC26647	0.0	-0.5427651442841681
MGC27382	-0.21683028879158567	-1.6149732329148119
MGC2752	0.0	-0.5427651442841681
MGC2889	0.0	-0.5427651442841681
MGC29506	-0.42642390152127857	-2.65139654880174
MGC34034	0.0	-0.5427651442841681
MGC3771	0.35529442725681365	1.2141368128787955
MGC42105	0.0	-0.5427651442841681
MGC4473	0.0	-0.5427651442841681
MGC45800	0.0	-0.5427651442841681
MGC57346	0.0	-0.5427651442841681
MGC70857	0.1447532349327828	0.17302779320328365
MGC72080	0.6769325922473689	2.8046112988795433
MGC87042	0.0	-0.5427651442841681
MGEA5	0.06043696236184323	-0.2439092959717585
MGLL	-0.02465953276043561	-0.6647045220110747
MGMT	0.4053148742804584	1.461483842643734
MGP	-0.0891959598608071	-0.9838318890130664
MGRN1	0.025626225161589147	-0.41604555149823497
MGST1	-0.01542661780522959	-0.6190485107970414
MGST2	0.42634840168081006	1.5654929196817131
MGST3	0.0	-0.5427651442841681
MIA	-0.08263328916962098	-0.951380017840804
MIA2	-0.3601721116833716	-2.3237868530053194
MIA3	0.10848458116967659	-0.006317740786780344
MIAT	0.0	-0.5427651442841681
MIB1	0.7892650475186946	3.360086125892408
MIB2	0.5365607438962279	2.1104839605961283
MICA	-0.03317871154968896	-0.7068311661124799
MICAL1	-0.04090624571319851	-0.7450431921235163
MICAL2	-0.09862824922065277	-1.0304737903926846
MICAL3	0.0	-0.5427651442841681
MICALCL	0.0664060412912619	-0.21439268763504624
MICALL1	-0.15328539294219803	-1.300748907057855
MICALL2	0.180024984312938	0.3474437163490859
MICB	0.02329546996327242	-0.427570945806293
MID1	0.09294790838414026	-0.08314532019876747
MID1IP1	0.0	-0.5427651442841681
MID2	0.0608856992719486	-0.24169032856013198
MIDN	0.0	-0.5427651442841681
MIER1	0.2729533352815974	0.806966830610466
MIER2	0.2970809023870959	0.9262756815725188
MIER3	0.270525799085253	0.7949628621627465
MIF	0.9549158750302144	4.1792159538147855
MIF4GD	0.0	-0.5427651442841681
MIIP	0.8714109563779733	3.76629094357585
MIMT1	0.0	-0.5427651442841681
MINA	0.0	-0.5427651442841681
MINK1	-0.09259206643384624	-1.0006253589556546
MINPP1	-0.01815102353893128	-0.6325204748877888
MIOS	0.0563276429042339	-0.264229545443229
MIOX	-0.14955156318957225	-1.2822854235443357
MIP	0.0	-0.5427651442841681
MIPEP	0.0	-0.5427651442841681
MIPOL1	0.0	-0.5427651442841681
MIR155HG	-0.5047608082230142	-3.03876616156206
MIR17HG	0.4452968821701531	1.659191609847005
MIS12	0.0	-0.5427651442841681
MITD1	0.09504654722903712	-0.07276772232185957
MITF	0.02639725624537176	-0.4122328656911705
MIXL1	-0.0543006177626478	-0.8112772691686834
MKI67	1.8503062925288605	8.606848520624672
MKI67IP	1.735656551905892	8.039914906596655
MKKS	0.07261477623817499	-0.18369099984343595
MKL1	0.0	-0.5427651442841681
MKL2	0.7630739829106705	3.2305734481245727
MKLN1	0.41316958828229317	1.5003247625797056
MKNK1	0.0	-0.5427651442841681
MKNK2	0.0	-0.5427651442841681
MKRN1	0.0	-0.5427651442841681
MKRN2	0.13033268798805017	0.10171936501831756
MKRN3	0.0	-0.5427651442841681
MKS1	0.0	-0.5427651442841681
MKX	0.0	-0.5427651442841681
MLANA	0.08254583497383283	-0.1345827245910185
MLC1	0.0	-0.5427651442841681
MLEC	0.0	-0.5427651442841681
MLF1	-0.09216416199226056	-0.9985094064013041
MLF1IP	1.7498651048794058	8.110175041888832
MLF2	0.5872130892495262	2.3609556760496884
MLH1	0.0611464222321888	-0.24040107479203884
MLH3	0.02589113725021846	-0.4147355828320151
MLKL	-0.3503898092338633	-2.2754141654520796
MLL	0.9271743418686866	4.042036335540166
MLL2	0.9805378572660874	4.305914565679199
MLL3	1.1099394024861353	4.945794649958381
MLL4	0.28722890271735835	0.8775583469512823
MLL5	1.1725296568775314	5.255298351687108
MLLT1	0.19939760487951275	0.44323974459410226
MLLT10	0.37880769288372695	1.3304079931451738
MLLT11	0.0	-0.5427651442841681
MLLT3	0.0	-0.5427651442841681
MLLT4	-0.02045774303444627	-0.6439270146063724
MLLT6	0.0	-0.5427651442841681
MLN	-0.05616869241863853	-0.8205147459413331
MLNR	-0.05616869241863853	-0.8205147459413331
MLPH	-0.07405051869910667	-0.9089389180634982
MLST8	0.8806387951532052	3.8119218534940367
MLX	0.0	-0.5427651442841681
MLXIP	0.38860278783283686	1.3788439385653064
MLXIPL	-0.3348728494942772	-2.198684065444087
MLYCD	0.12991104556799177	0.0996343776495512
MMAA	-0.037526587684495905	-0.7283310588907673
MMAB	0.5832934072501467	2.3415731683381655
MMACHC	0.0	-0.5427651442841681
MMADHC	0.0	-0.5427651442841681
MMD	0.0	-0.5427651442841681
MMD2	-0.019237580854971598	-0.6378934121721136
MME	-0.031036896500675898	-0.6962400654286175
MMEL1	-0.019575559488376963	-0.6395646889413379
MMGT1	0.3327587838929966	1.1026998949470708
MMP1	0.45051900447682786	1.685014578622447
MMP10	-0.03808362147170463	-0.7310855455245965
MMP11	-0.06873548398575784	-0.8826565050170307
MMP12	0.6070598351674641	2.459096215477112
MMP13	-0.15945390462772893	-1.3312516941034238
MMP14	-0.13211199870659474	-1.1960481999301695
MMP15	-0.03649738650431756	-0.7232417430190529
MMP16	-0.10355518534685354	-1.0548370875875552
MMP17	0.0	-0.5427651442841681
MMP19	0.0	-0.5427651442841681
MMP2	-0.15772392368904783	-1.3226970794969117
MMP20	0.0	-0.5427651442841681
MMP21	0.0	-0.5427651442841681
MMP23A	0.0	-0.5427651442841681
MMP23B	-0.07282183875754644	-0.9028631959906224
MMP24	0.820698353555675	3.515521259854009
MMP25	-0.21365876753785273	-1.5992903190540784
MMP26	0.27506340182399014	0.8174009375191971
MMP27	0.0	-0.5427651442841681
MMP28	0.0	-0.5427651442841681
MMP3	0.37137401629946304	1.2936490688900248
MMP7	-0.11120516670812439	-1.0926656213184318
MMP8	0.0	-0.5427651442841681
MMP9	-0.2914932115519091	-1.9841752948157247
